smiles,solvent,emi_peakwavs_max,emi_bandwidth,source
CCC1=C(C)C2=C(c3cc(C4=C5C(C)=C(CC)C(C)=[N+]5[B-](F)(F)n5c(C)c(CC)c(C)c54)cc(C4=C5C(C)=C(CC)C(C)=[N+]5[B-](F)(F)n5c(C)c(CC)c(C)c54)c3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CN(C)C=O,570.0,39.3,deep4chem
CN(C)c1ccc(/C=C2\CC/C(=C\c3ccc(C#N)cc3)C2=O)cc1,ClC(Cl)(Cl)Cl,513.0,68.8,deep4chem
CN(C)c1ccc(/C=C2\CC/C(=C\c3ccc(C#N)cc3)C2=O)cc1,Cc1ccccc1,558.0,79.1,deep4chem
CN(C)c1ccc(/C=C2\CC/C(=C\c3ccc(C#N)cc3)C2=O)cc1,CCOCC,580.0,100.7,deep4chem
CN(C)c1ccc(/C=C2\CC/C(=C\c3ccc(C#N)cc3)C2=O)cc1,ClC(Cl)Cl,603.0,84.5,deep4chem
CN(C)c1ccc(/C=C2\CC/C(=C\c3ccc(C#N)cc3)C2=O)cc1,CC(C)O,647.0,112.4,deep4chem
CN(C)c1ccc(/C=C2\CC/C(=C\c3ccc(C#N)cc3)C2=O)cc1,CO,693.0,133.0,deep4chem
Cc1ccc2cc3c(=O)n(C)c(=O)n(C)c3nc2c1,ClC(Cl)Cl,406.0,55.6,deep4chem
Cc1ccc2cc3c(=O)n(C)c(=O)n(C)c3nc2c1,ClCCl,405.0,55.6,deep4chem
Cc1ccc2cc3c(=O)n(C)c(=O)n(C)c3nc2c1,CC#N,405.0,62.1,deep4chem
Cc1ccc2cc3c(=O)n(C)c(=O)n(C)c3nc2c1,CC(C)O,408.0,59.7,deep4chem
Cc1ccc2cc3c(=O)n(C)c(=O)n(C)c3nc2c1,CCO,409.0,60.4,deep4chem
Cc1ccc2cc3c(=O)n(C)c(=O)n(C)c3nc2c1,CO,409.0,56.1,deep4chem
Cc1cccc2cc3c(=O)n(C)c(=O)n(C)c3nc12,ClC(Cl)Cl,417.0,59.9,deep4chem
Cc1cccc2cc3c(=O)n(C)c(=O)n(C)c3nc12,ClCCl,417.0,61.3,deep4chem
Cc1cccc2cc3c(=O)n(C)c(=O)n(C)c3nc12,CC#N,417.0,69.2,deep4chem
Cc1cccc2cc3c(=O)n(C)c(=O)n(C)c3nc12,CC(C)O,421.0,66.7,deep4chem
Cc1cccc2cc3c(=O)n(C)c(=O)n(C)c3nc12,CCO,423.0,68.3,deep4chem
Cc1cccc2cc3c(=O)n(C)c(=O)n(C)c3nc12,CO,425.0,62.2,deep4chem
CCOC(=O)C1=CN(c2ccccc2)C=CC1c1ccccc1,CO,442.0,80.7,deep4chem
CCOC(=O)C1=CN(c2ccccc2)C=C(C(=O)OCC)C1c1ccccc1,CO,426.0,57.3,deep4chem
CCOC(=O)C1=CNC=C(C(=O)OCC)C1c1ccccc1,CO,423.0,60.0,deep4chem
CCOC(=O)C1=CN(c2ccccc2)C=C(C(=O)OCC)C1,CO,441.0,65.4,deep4chem
CCOC(=O)C1=CN(Cc2ccccc2)C=C(C(=O)OCC)C1,CO,433.0,63.0,deep4chem
CCOC(=O)C1=CN(c2ccccc2)C=CC1c1ccccc1,C1CCOC1,419.0,75.3,deep4chem
CCOC(=O)C1=CN(c2ccccc2)C=C(C(=O)OCC)C1c1ccccc1,C1CCOC1,412.0,56.7,deep4chem
CCOC(=O)C1=CNC=C(C(=O)OCC)C1c1ccccc1,C1CCOC1,412.0,60.0,deep4chem
CCOC(=O)C1=CN(c2ccccc2)C=C(C(=O)OCC)C1,C1CCOC1,426.0,64.2,deep4chem
CCOC(=O)C1=CN(Cc2ccccc2)C=C(C(=O)OCC)C1,C1CCOC1,420.0,73.2,deep4chem
COc1cc2[nH]c3c(c2cc1OC)CCCC3=O,CC#N,409.4164456,64.9,deep4chem
COc1cc2[nH]c3c(c2cc1OC)CCCC3=O,ClCCl,407.6259947,61.5,deep4chem
COc1cc2[nH]c3c(c2cc1OC)CCCC3=O,CCO,450.397878,79.4,deep4chem
COc1cc2[nH]c3c(c2cc1OC)CCCC3=O,CO,461.3395225,86.3,deep4chem
COc1cc2[nH]c3c(c2cc1OC)CCCC3=O,c1ccccc1,393.7002653,66.2,deep4chem
COc1cc2[nH]c3c(c2cc1OC)CCCC3=O,C1COCCO1,393.3023873,57.5,deep4chem
COc1cc2[nH]c3c(c2cc1OC)CCCC3=O,CS(C)=O,413.9920424,66.6,deep4chem
O=c1c(N(c2ccccc2)c2ccccc2)c([O-])c1=[N+](c1ccccc1)c1ccccc1,CN(C)C=O,510.0,84.5,deep4chem
O=c1c(N(c2ccccc2)c2ccc3ccccc3c2)c([O-])/c1=[N+](\c1ccccc1)c1ccc2ccccc2c1,CN(C)C=O,510.0,73.4,deep4chem
Cc1ccc(N(c2ccc(C)cc2)c2c([O-])c(=[N+](c3ccc(C)cc3)c3ccc(C)cc3)c2=O)cc1,CN(C)C=O,506.0,76.9,deep4chem
COc1ccc(N(c2ccc(C)cc2)c2c([O-])/c(=[N+](\c3ccc(C)cc3)c3ccc(OC)cc3)c2=O)cc1,CN(C)C=O,510.0,73.4,deep4chem
Cc1c(OCC(=O)O)cc2c3c([nH]c2c1C)C(=O)CCC3,O,507.2332731,103.6,deep4chem
Cc1c(OCC(=O)O)cc2c3c([nH]c2c1C)C(=O)CCC3,CCO,461.1211573,97.3,deep4chem
Cc1c(OCC(=O)O)cc2c3c([nH]c2c1C)C(=O)CCC3,C1COCCO1,403.6166365,62.6,deep4chem
Cc1c(OCC(=O)O)cc2c3c([nH]c2c1C)C(=O)CCC3,CC#N,419.1681736,69.3,deep4chem
Cc1c(OCC(=O)O)cc2c3c([nH]c2c1C)C(=O)CCC3,CS(C)=O,427.124774,67.3,deep4chem
CCOC(=O)c1ccc(NC(=O)COc2cc3c4c([nH]c3c(C)c2C)C(=O)CCC4)cc1,O,468.8552189,128.5,deep4chem
CCOC(=O)c1ccc(NC(=O)COc2cc3c4c([nH]c3c(C)c2C)C(=O)CCC4)cc1,CCO,464.3097643,95.1,deep4chem
CCOC(=O)c1ccc(NC(=O)COc2cc3c4c([nH]c3c(C)c2C)C(=O)CCC4)cc1,C1COCCO1,408.5858586,65.7,deep4chem
CCOC(=O)c1ccc(NC(=O)COc2cc3c4c([nH]c3c(C)c2C)C(=O)CCC4)cc1,CC#N,422.3905724,69.0,deep4chem
CCOC(=O)c1ccc(NC(=O)COc2cc3c4c([nH]c3c(C)c2C)C(=O)CCC4)cc1,c1ccccc1,411.4478114,66.0,deep4chem
CCOC(=O)c1ccc(NC(=O)COc2cc3c4c([nH]c3c(C)c2C)C(=O)CCC4)cc1,CS(C)=O,426.0942761,68.5,deep4chem
N#Cc1c(F)c(F)c(C#N)c2oc3cc4oc5c(C#N)c(F)c(F)c(C#N)c5oc4cc3oc12,Cc1ccccc1,441.0583942,76.9,deep4chem
N#Cc1c(F)c(F)c(C#N)c2oc3cc4oc5c(C#N)c(F)c(F)c(C#N)c5oc4cc3oc12,c1ccccc1,441.0583942,78.8,deep4chem
N#Cc1c(F)c(F)c(C#N)c2oc3cc4oc5c(C#N)c(F)c(F)c(C#N)c5oc4cc3oc12,ClC(Cl)Cl,445.4379562,81.0,deep4chem
N#Cc1c(F)c(F)c(C#N)c2oc3cc4oc5c(C#N)c(F)c(F)c(C#N)c5oc4cc3oc12,ClCCl,458.5766423,85.4,deep4chem
N#Cc1c(F)c(F)c(C#N)c2oc3cc4oc5c(C#N)c(F)c(F)c(C#N)c5oc4cc3oc12,ClCCCl,465.419708,82.9,deep4chem
N#Cc1c(F)c(F)c(C#N)c2oc3cc4oc5c(C#N)c(F)c(F)c(C#N)c5oc4cc3oc12,C1COCCO1,470.620438,86.5,deep4chem
O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccccc2)c2ccccc2)cc1,C1CCCCC1,491.0,49.6,deep4chem
O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccccc2)c2ccccc2)cc1,CC1CCCCC1,492.6,53.2,deep4chem
O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccccc2)c2ccccc2)cc1,CCCCCC,486.0,50.4,deep4chem
O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccccc2)c2ccccc2)cc1,CCCCCCC,488.0,50.1,deep4chem
O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccccc2)c2ccccc2)cc1,CCCCC,485.0,49.6,deep4chem
O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccccc2)c2ccccc2)cc1,CC(C)CC(C)(C)C,490.0,50.6,deep4chem
O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccccc2)c2ccccc2)cc1,Cc1ccccc1,530.4,65.3,deep4chem
O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccccc2)c2ccccc2)cc1,C1COCCO1,543.0,76.4,deep4chem
O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccccc2)c2ccccc2)cc1,CCCCOCCCC,518.0,66.4,deep4chem
O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccccc2)c2ccccc2)cc1,ClC(Cl)Cl,577.0,92.2,deep4chem
O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccccc2)c2ccccc2)cc1,CCOCC,540.4,76.0,deep4chem
O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccccc2)c2ccccc2)cc1,CCOC(C)=O,571.0,98.0,deep4chem
O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccccc2)c2ccccc2)cc1,C1CCOC1,571.6,94.4,deep4chem
O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccccc2)c2ccccc2)cc1,CC(C)=O,610.4,129.5,deep4chem
O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccccc2)c2ccccc2)cc1,CN(C)C=O,627.0,138.6,deep4chem
O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccccc2)c2ccccc2)cc1,CS(C)=O,635.2,147.9,deep4chem
O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccccc2)c2ccccc2)cc1,CC#N,634.0,145.6,deep4chem
O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccc(/C=C3\N=C(c4ccccc4)OC3=O)cc2)c2ccc(/C=C3/N=C(c4ccccc4)OC3=O)cc2)cc1,C1CCCCC1,511.0,23.5,deep4chem
O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccc(/C=C3\N=C(c4ccccc4)OC3=O)cc2)c2ccc(/C=C3/N=C(c4ccccc4)OC3=O)cc2)cc1,CC1CCCCC1,511.6,23.3,deep4chem
O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccc(/C=C3\N=C(c4ccccc4)OC3=O)cc2)c2ccc(/C=C3/N=C(c4ccccc4)OC3=O)cc2)cc1,CCCCCC,506.0,24.6,deep4chem
O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccc(/C=C3\N=C(c4ccccc4)OC3=O)cc2)c2ccc(/C=C3/N=C(c4ccccc4)OC3=O)cc2)cc1,CCCCCCC,508.0,25.9,deep4chem
O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccc(/C=C3\N=C(c4ccccc4)OC3=O)cc2)c2ccc(/C=C3/N=C(c4ccccc4)OC3=O)cc2)cc1,CCCCC,504.0,24.8,deep4chem
O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccc(/C=C3\N=C(c4ccccc4)OC3=O)cc2)c2ccc(/C=C3/N=C(c4ccccc4)OC3=O)cc2)cc1,CC(C)CC(C)(C)C,507.0,24.3,deep4chem
O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccc(/C=C3\N=C(c4ccccc4)OC3=O)cc2)c2ccc(/C=C3/N=C(c4ccccc4)OC3=O)cc2)cc1,Cc1ccccc1,541.6,47.1,deep4chem
O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccc(/C=C3\N=C(c4ccccc4)OC3=O)cc2)c2ccc(/C=C3/N=C(c4ccccc4)OC3=O)cc2)cc1,C1COCCO1,553.0,69.0,deep4chem
O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccc(/C=C3\N=C(c4ccccc4)OC3=O)cc2)c2ccc(/C=C3/N=C(c4ccccc4)OC3=O)cc2)cc1,CCCCOCCCC,533.0,55.3,deep4chem
O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccc(/C=C3\N=C(c4ccccc4)OC3=O)cc2)c2ccc(/C=C3/N=C(c4ccccc4)OC3=O)cc2)cc1,ClC(Cl)Cl,577.8,90.9,deep4chem
O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccc(/C=C3\N=C(c4ccccc4)OC3=O)cc2)c2ccc(/C=C3/N=C(c4ccccc4)OC3=O)cc2)cc1,CCOCC,545.0,64.7,deep4chem
O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccc(/C=C3\N=C(c4ccccc4)OC3=O)cc2)c2ccc(/C=C3/N=C(c4ccccc4)OC3=O)cc2)cc1,CCOC(C)=O,573.2,90.3,deep4chem
O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccc(/C=C3\N=C(c4ccccc4)OC3=O)cc2)c2ccc(/C=C3/N=C(c4ccccc4)OC3=O)cc2)cc1,C1CCOC1,582.0,90.9,deep4chem
O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccc(/C=C3\N=C(c4ccccc4)OC3=O)cc2)c2ccc(/C=C3/N=C(c4ccccc4)OC3=O)cc2)cc1,CC(C)=O,619.8,127.2,deep4chem
O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccc(/C=C3\N=C(c4ccccc4)OC3=O)cc2)c2ccc(/C=C3/N=C(c4ccccc4)OC3=O)cc2)cc1,CN(C)C=O,640.6,155.0,deep4chem
O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccc(/C=C3\N=C(c4ccccc4)OC3=O)cc2)c2ccc(/C=C3/N=C(c4ccccc4)OC3=O)cc2)cc1,CS(C)=O,650.0,146.9,deep4chem
O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccc(/C=C3\N=C(c4ccccc4)OC3=O)cc2)c2ccc(/C=C3/N=C(c4ccccc4)OC3=O)cc2)cc1,CC#N,635.6,144.3,deep4chem
c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,ClCCl,448.0,48.0,deep4chem
c1ccc(-c2ccc3c4ccc(-c5ccccc5)c5c(-c6ccccc6)ccc(c6cccc2c63)c54)cc1,ClCCl,500.0,53.3,deep4chem
c1ccc(-c2ccc3c4ccc(-c5ccccc5)c5c(-c6ccccc6)ccc(c6ccc(-c7ccccc7)c2c36)c54)cc1,ClCCl,520.0,52.2,deep4chem
CCN(CC)c1ccc2cc(-c3ccc(-c4c5ccccc5c(-c5ccc(-c6cc7ccc(N(CC)CC)cc7oc6=O)cc5)c5ccccc45)cc3)c(=O)oc2c1,ClC(Cl)Cl,472.0,58.5,deep4chem
CCN(CC)c1ccc2cc(-c3ccc(-c4ccc5ccc6c(-c7ccc(-c8cc9ccc(N(CC)CC)cc9oc8=O)cc7)ccc7ccc4c5c76)cc3)c(=O)oc2c1,ClC(Cl)Cl,475.0,61.6,deep4chem
CCN(CC)c1ccc2cc(-c3ccc(-c4ccc5c6ccccc6c6c7cc(-c8ccc(-c9cc%10ccc(N(CC)CC)cc%10oc9=O)cc8)ccc7c7ccccc7c6c5c4)cc3)c(=O)oc2c1,ClC(Cl)Cl,482.0,56.8,deep4chem
Cn1nc(-c2ccccc2)c2n[nH]nc2c1=O,Cc1ccccc1,388.0,73.4,deep4chem
Cn1nc(-c2ccccc2)c2n[nH]nc2c1=O,CCO,405.0,83.7,deep4chem
Cn1nc(-c2ccccc2)c2n[nH]nc2/c1=N\c1ccccn1,Cc1ccccc1,428.0,49.9,deep4chem
Cn1nc(-c2ccccc2)c2n[nH]nc2/c1=N\c1ccccn1,CCO,419.0,49.9,deep4chem
COc1ccc(-c2cc(-c3ccc(C)cc3)nc3c(C#N)c(N4CCCC4)nc(N)c23)cc1,CC#N,521.0,80.3,deep4chem
COC(=O)c1nc(Cl)c(-c2ccccc2)o1,C1CCCCC1,344.0,49.3,deep4chem
COOCc1noc(-c2ccccc2)c1Cl,C1CCCCC1,345.0,54.8,deep4chem
COC(=O)C(NC(=O)OC(C)(C)C)c1ccc2oc(-c3cc(OC)ccc3OC)nc2c1,CO,405.0,58.5,deep4chem
COC(=O)C(NC(=O)OC(C)(C)C)c1ccc2oc(-c3cc(OC)c(OC)cc3OC)nc2c1,CO,389.0,56.6,deep4chem
COC(=O)C(NC(=O)OC(C)(C)C)c1ccc2oc(-c3cc(OC)c(OC)c(OC)c3)nc2c1,CO,373.0,55.3,deep4chem
COC(=O)C(NC(=O)OC(C)(C)C)c1ccc2oc(-c3ccc(N(C)C)cc3OC)nc2c1,CO,398.0,48.8,deep4chem
CCN(CC)c1ccc(-c2nc3cc(C(NC(=O)OC(C)(C)C)C(=O)OC)ccc3o2)c(O)c1,CO,391.0,48.2,deep4chem
C=CCOc1ccc(-c2nc3cc(C(NC(=O)OC(C)(C)C)C(=O)OC)ccc3o2)cc1,CO,353.0,47.5,deep4chem
COC(=O)C(NC(=O)OC(C)(C)C)c1ccc2oc(-c3ccc(OC(=O)c4ccccc4)cc3O)nc2c1,CO,405.0,67.1,deep4chem
COC(=O)C(NC(=O)OC(C)(C)C)c1ccc2oc(-c3cccc(Oc4ccccc4)c3)nc2c1,CO,348.0,54.6,deep4chem
COC(=O)C(NC(=O)OC(C)(C)C)c1ccc2oc(-c3ccc(C#N)cc3)nc2c1,CO,385.0,67.1,deep4chem
COC(=O)C(NC(=O)OC(C)(C)C)c1ccc2oc(-c3ccc(F)cc3)nc2c1,CO,342.0,51.5,deep4chem
COC(=O)C(NC(=O)OC(C)(C)C)c1ccc2oc(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)nc2c1,CO,377.0,63.2,deep4chem
CCOC(=O)/C=C/c1ccc(N(C)C)cc1,C1CCCCC1,393.0,48.4,deep4chem
CCOC(=O)/C=C/c1ccc(N(C)C)cc1,CCOC(C)=O,422.0,54.4,deep4chem
CCOC(=O)/C=C/c1ccc(N(C)C)cc1,CC#N,446.0,51.3,deep4chem
CCOC(=O)/C=C/c1ccc(N(C)C)cc1,O,485.0,65.2,deep4chem
CN(C)c1ccc(/C=C/C(=O)O)cc1,C1CCCCC1,399.0,53.6,deep4chem
CN(C)c1ccc(/C=C/C(=O)O)cc1,CCOC(C)=O,421.0,54.7,deep4chem
CN(C)c1ccc(/C=C/C(=O)O)cc1,CC#N,445.0,53.6,deep4chem
CN(C)c1ccc(/C=C/C(=O)O)cc1,O,453.0,58.6,deep4chem
CC1=CC(C)=[N+]2C1=C(c1c(-c3ccccn3)nc3ccccn13)c1c(C)cc(C)n1[B-]2(F)F,ClCCl,536.0,32.7,deep4chem
CC1=C(c2ccccc2)C(C)=[N+]2C1=C(c1c(-c3ccccn3)nc3ccccn13)c1c(C)cc(C)n1[B-]2(F)F,ClCCl,566.0,39.6,deep4chem
CC1=C(c2ccccc2)C(C)=[N+]2C1=C(c1c(-c3ccccn3)nc3ccccn13)c1c(C)c(-c3ccccc3)c(C)n1[B-]2(F)F,ClCCl,585.0,45.5,deep4chem
COc1ccc(C2=C(C)C3=C(c4c(-c5ccccn5)nc5ccccn45)c4c(C)cc(C)n4[B-](F)(F)[N+]3=C2C)cc1,ClCCl,592.0,68.9,deep4chem
COc1ccc(C2=C(C)C3=C(c4c(-c5ccccn5)nc5ccccn45)c4c(C)c(-c5ccc(OC)cc5)c(C)n4[B-](F)(F)[N+]3=C2C)cc1,ClCCl,608.0,53.3,deep4chem
CC1=C(c2ccc(N(C)C)cc2)C(C)=[N+]2C1=C(c1c(-c3ccccn3)nc3ccccn13)c1c(C)cc(C)n1[B-]2(F)F,ClCCl,524.0,28.5,deep4chem
CC1=C(c2ccc(N(C)C)cc2)C(C)=[N+]2C1=C(c1c(-c3ccccn3)nc3ccccn13)c1c(C)c(-c3ccc(N(C)C)cc3)c(C)n1[B-]2(F)F,ClCCl,722.0,141.2,deep4chem
CC1=C(c2ccc(N(c3ccccc3)c3ccccc3)cc2)C(C)=[N+]2C1=C(c1c(-c3ccccn3)nc3ccccn13)c1c(C)cc(C)n1[B-]2(F)F,ClCCl,698.0,138.4,deep4chem
CC1=C(c2ccc(N(c3ccccc3)c3ccccc3)cc2)C(C)=[N+]2C1=C(c1c(-c3ccccn3)nc3ccccn13)c1c(C)c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c(C)n1[B-]2(F)F,ClCCl,709.0,140.4,deep4chem
N#Cc1c(-n2nnc3c2CCC2C(CC3)[C@@H]2CO)n([C@H]2C[C@H](O)[C@@H](CO)O2)c2ncnc(N)c12,CO,380.0,86.3,deep4chem
N#Cc1c(-n2nnc3c2-c2ccccc2CN(C(=O)CCN)c2ccccc2-3)n([C@H]2C[C@H](O)[C@@H](CO)O2)c2ncnc(N)c12,CO,434.0,93.0,deep4chem
N#Cc1c(-n2cc(-c3ccccc3)nn2)n([C@H]2C[C@H](O)[C@@H](CO)O2)c2ncnc(N)c12,CO,412.0,80.0,deep4chem
N#Cc1c(-n2nnc3ccccc32)n([C@H]2C[C@H](O)[C@@H](CO)O2)c2ncnc(N)c12,CO,416.0,89.3,deep4chem
Cc1ccc2c(c1)nnn2-c1c(C#N)c2c(N)ncnc2n1[C@H]1C[C@H](O)[C@@H](CO)O1,CO,419.0,80.4,deep4chem
Cc1ccc2nnn(-c3c(C#N)c4c(N)ncnc4n3[C@H]3C[C@H](O)[C@@H](CO)O3)c2c1,CO,419.0,80.4,deep4chem
N#Cc1c(-n2nnc3cc(Cl)ccc32)n([C@H]2C[C@H](O)[C@@H](CO)O2)c2ncnc(N)c12,CO,480.0,98.3,deep4chem
N#Cc1c(-n2nnc3ccc(Cl)cc32)n([C@H]2C[C@H](O)[C@@H](CO)O2)c2ncnc(N)c12,CO,480.0,98.3,deep4chem
COC(=O)C(Cc1ccc2oc(-c3ccncc3)nc2c1)NC(=O)OC(C)(C)C,CO,384.7368421,70.5,deep4chem
COC(=O)C([NH3+])Cc1ccc2oc(-c3ccncc3)nc2c1,CO,379.8778626,70.2,deep4chem
COC(=O)C(Cc1ccc2oc(-c3ccncc3)nc2c1)NC(=O)OC(C)(C)C,CC#N,374.9473684,63.9,deep4chem
COC(=O)C([NH3+])Cc1ccc2oc(-c3ccncc3)nc2c1,CC#N,367.9236641,48.8,deep4chem
COC(=O)C(Cc1ccc2oc(-c3ccncc3)nc2c1)NC(=O)OC(C)(C)C,CC1CCCCC1,356.7368421,51.4,deep4chem
COC(=O)C([NH3+])Cc1ccc2oc(-c3ccncc3)nc2c1,CC1CCCCC1,356.1068702,57.3,deep4chem
COC(=O)C([NH3+])Cc1ccc2oc(-c3ccncc3)nc2c1,O,402.8244275,82.0,deep4chem
CN(C)c1ccc(-c2nc3cnccc3[nH]2)cc1,CC#N,391.0,59.2,deep4chem
CN(C)c1ccc(-c2nc3cnccc3[nH]2)cc1,CCCCO,391.0,59.2,deep4chem
CN(C)c1ccc(-c2nc3cnccc3[nH]2)cc1,CCCO,393.0,63.9,deep4chem
CN(C)c1ccc(-c2nc3cnccc3[nH]2)cc1,CCO,395.0,63.1,deep4chem
CN(C)c1ccc(-c2nc3cnccc3[nH]2)cc1,CO,398.0,56.4,deep4chem
CN(C)c1ccc(-c2nc3cnccc3[nH]2)cc1,O,415.0,59.5,deep4chem
O=c1cc(-c2ccccc2)oc(-c2ccc(-c3nc4ccccn4c3NC3CCCCC3)cc2)c1,ClCCl,508.0,94.7,deep4chem
Cc1cccc2nc(-c3ccc(-c4cc(=O)cc(-c5ccccc5)o4)cc3)c(NC3CCCCC3)n12,ClCCl,506.0,100.3,deep4chem
CC(C)(C)Nc1c(-c2ccc(-c3cc(=O)cc(-c4ccccc4)o3)cc2)nc2ccccn12,ClCCl,515.0,106.7,deep4chem
Cc1cc(=O)cc(-c2ccc(-c3nc4ccccn4c3NC3CCCCC3)cc2)o1,ClCCl,500.0,98.6,deep4chem
O=c1cc(-c2ccccc2)oc(-c2nc3ccccn3c2NC2CCCCC2)c1,ClCCl,475.0,104.2,deep4chem
O=c1cc(-c2nc3ccccn3c2NC2CCCCC2)occ1OCc1ccccc1,ClCCl,478.0,107.6,deep4chem
Cc1cccc2nc(-c3cc(=O)c(OCc4ccccc4)co3)c(NC3CCCCC3)n12,ClCCl,476.0,101.4,deep4chem
O=C(O)c1ccc(C2CC(c3cccc4ccccc34)=NN2c2ccccc2)cc1,O,491.0,111.0,deep4chem
O=C(O)c1ccc(C2CC(c3cccc4ccccc34)=NN2c2ccccc2)cc1,CO,476.0,81.5,deep4chem
O=C(O)c1ccc(C2CC(c3cccc4ccccc34)=NN2c2ccccc2)cc1,CC#N,482.0,84.3,deep4chem
O=C(O)c1ccc(C2CC(c3cccc4ccccc34)=NN2c2ccccc2)cc1,C1CCOC1,469.0,73.7,deep4chem
O=C(O)c1ccc(C2CC(c3cccc4ccccc34)=NN2c2ccccc2)cc1,C1COCCO1,465.0,72.1,deep4chem
O=C(O)c1ccc(C2CC(c3cccc4ccccc34)=NN2c2ccccc2)cc1,CCCCCCC,451.0,68.7,deep4chem
O=C(O)c1ccc(C2CC(c3cccc4ccccc34)=NN2c2ccccc2)cc1,C1CCCCC1,452.0,69.1,deep4chem
O=C(O)C1CCCN1C(=O)c1ccc(C2CC(c3cccc4ccccc34)=NN2c2ccccc2)cc1,O,468.0,102.1,deep4chem
O=C(O)C1CCCN1C(=O)c1ccc(C2CC(c3cccc4ccccc34)=NN2c2ccccc2)cc1,CO,492.0,112.3,deep4chem
O=C(O)C1CCCN1C(=O)c1ccc(C2CC(c3cccc4ccccc34)=NN2c2ccccc2)cc1,CC#N,506.0,100.9,deep4chem
O=C(O)C1CCCN1C(=O)c1ccc(C2CC(c3cccc4ccccc34)=NN2c2ccccc2)cc1,C1CCOC1,490.0,92.0,deep4chem
O=C(O)C1CCCN1C(=O)c1ccc(C2CC(c3cccc4ccccc34)=NN2c2ccccc2)cc1,C1COCCO1,485.0,91.8,deep4chem
O=C(O)C1CCCN1C(=O)c1ccc(C2CC(c3cccc4ccccc34)=NN2c2ccccc2)cc1,CCCCCCC,469.0,84.7,deep4chem
O=C(O)C1CCCN1C(=O)c1ccc(C2CC(c3cccc4ccccc34)=NN2c2ccccc2)cc1,C1CCCCC1,482.0,88.6,deep4chem
CCC1=C(C)C2=C(C)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CO,531.6,36.0,deep4chem
COC(=O)c1ccc2c3ccc(C(=O)OC)c4c(C(=O)OC)ccc(c5ccc(C(=O)OC)c1c25)c43,CO,478.0,51.7,deep4chem
COC(=O)c1ccc2c3ccc(C(=O)OC)c4c(C(=O)OC)ccc(c5ccc(C(=O)OC)c1c25)c43,CC#N,478.0,45.4,deep4chem
COC(=O)c1ccc2c3ccc(C(=O)OC)c4c(C(=O)OC)ccc(c5ccc(C(=O)OC)c1c25)c43,C1COCCO1,480.0,51.7,deep4chem
COC(=O)c1ccc2c3ccc(C(=O)OC)c4c(C(=O)OC)ccc(c5ccc(C(=O)OC)c1c25)c43,ClC(Cl)Cl,478.0,50.5,deep4chem
CC(C)(C)NC(=O)c1ccc2ccc3cccc4ccc1c2c34,ClC(Cl)Cl,382.0,29.1,deep4chem
