ANCHORING_GROUP;PEAK_ABSORPTION_SOLUTION;DONOR;STRUCTURE;PEAK_ABSORPTION_METAL_OXIDE;METAL_OXIDE;SOLVENT;AGGREGATION;DOI
cyanoacrylic,carboxylic;465;bodipy,phenothiazine;CCCCCCc1cc(sc1c1ccc2[n+](c1)[B-](F)(F)n1c(=C2C#N)cccc1)c1ccc2c(c1)Sc1c(N2CCCCCC)ccc(c1)/C=C(\C(=O)O)/C#N;466;TiO2;tetrahydrofuran;UNCHANGED;10.1039/C5TA03807C
cyanoacrylic,carboxylic;475;bodipy,phenothiazine;CCCCCCc1cc(sc1c1ccc2c(c1)Sc1c(N2CCCCCC)ccc(c1)/C=C(\C(=O)O)/C#N)c1ccc2[n+](c1)[B-](F)(F)n1c(=C2C#N)cccc1;472;TiO2;tetrahydrofuran;UNCHANGED;10.1039/C5TA03807C
cyanoacrylic,carboxylic;460;bodipy,triphenylamine,phenothiazine;CCCCCCc1cc(sc1c1ccc2c(c1)Sc1c(N2c2ccc(cc2)c2ccc3[n+](c2)[B-](F)(F)n2c(=C3C#N)cccc2)ccc(c1)/C=C(\C(=O)O)/C#N)c1ccc2[n+](c1)[B-](F)(F)n1c(=C2C#N)cccc1;463;TiO2;tetrahydrofuran;UNCHANGED;10.1039/C5TA03807C
cyanoacrylic,carboxylic;460;bodipy,triphenylamine,phenothiazine;CCCCCCc1cc(sc1c1ccc2[n+](c1)[B-](F)(F)n1c(=C2C#N)cccc1)c1ccc2c(c1)Sc1c(N2c2ccc(cc2)c2ccc3[n+](c2)[B-](F)(F)n2c(=C3C#N)cccc2)ccc(c1)/C=C(\C(=O)O)/C#N;459;TiO2;tetrahydrofuran;UNCHANGED;10.1039/C5TA03807C
cyanoacrylic,carboxylic;458;bodipy,triphenylamine,phenothiazine;N#C/C(=C/c1ccc2c(c1)Sc1c(N2c2ccc(cc2)c2ccc3[n+](c2)[B-](F)(F)n2c(=C3C#N)cccc2)cccc1)/C(=O)O;458;TiO2;tetrahydrofuran;UNCHANGED;10.1039/C5TA03807C
cyanoacrylic,carboxylic;450;triphenylamine,phenothiazine;CCCCCCN1c2ccc(cc2Sc2c1ccc(c2)/C=C(\C(=O)O)/C#N)c1ccc(cc1)N(c1ccccc1)c1ccccc1;433;TiO2;tetrahydrofuran;HYPSOCHROMIC;10.1039/C5TA03807C
cyanoacrylic,carboxylic;437;phenothiazine;CCCCCCN1c2ccc(cc2Sc2c1cccc2)/C=C(\C(=O)O)/C#N;393;TiO2;tetrahydrofuran;HYPSOCHROMIC;10.1039/C5TA03807C
cyanoacrylic,carboxylic;367;carbazole;N#C/C(=C\c1ccc(cc1)c1ccc2c(c1)c1cccc3c1n2c1ccccc1C3(CC)CC)/C(=O)O;385;TiO2;tetrahydrofuran;BATHOCHROMIC;10.1039/C3TA01657A
cyanoacrylic,carboxylic;440;carbazole;N#C/C(=C\c1ccc(s1)c1ccc2c(c1)c1cccc3c1n2c1ccccc1C3(CC)CC)/C(=O)O;418;TiO2;tetrahydrofuran;HYPSOCHROMIC;10.1039/C3TA01657A
cyanoacrylic,carboxylic;464;carbazole;N#CC(=Cc1ccc(s1)c1ccc(s1)c1ccc2c(c1)c1cccc3c1n2c1ccccc1C3(CC)CC)C(=O)O;448;TiO2;tetrahydrofuran;HYPSOCHROMIC;10.1039/C3TA01657A
cyanoacrylic,carboxylic;474;carbazole;N#CC(=Cc1ccc(s1)c1ccc(s1)c1ccc(s1)c1ccc2c(c1)c1cccc3c1n2c1ccccc1C3(CC)CC)C(=O)O;447;TiO2;tetrahydrofuran;HYPSOCHROMIC;10.1039/C3TA01657A
cyanoacrylic,carboxylic;483;carbazole;N#CC(=Cc1ccc(s1)c1ccc(c2c1nsn2)c1ccc2c(c1)c1cccc3c1n2c1ccccc1C3(CC)CC)C(=O)O;477;TiO2;tetrahydrofuran;UNCHANGED;10.1039/C3TA01657A
cyanoacrylic,carboxylic;443;triphenylamine;N#CC(=Cc1ccc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)C(=O)O;422;TiO2;tetrahydrofuran;HYPSOCHROMIC;10.1039/C3TA01657A
cyanoacrylic,carboxylic;587;triphenylamine;CCCCCC1(CCCCC)COc2c(OC1)c(sc2c1sc2c(n1)sc(n2)c1sc(c2c1OCC(CO2)(CCCCC)CCCCC)c1ccc(s1)C=C(C(=O)O)C#N)c1ccc(cc1)N(c1ccccc1)c1ccccc1;484;TiO2;tetrahydrofuran;HYPSOCHROMIC;10.1039/C5RA03530A
cyanoacrylic,carboxylic;601;triphenylamine;CCCCCCOc1ccc(cc1)N(c1ccc(cc1)OCCCCCC)c1ccc(cc1)c1sc(c2c1OCC(CO2)(CCCCC)CCCCC)c1sc2c(n1)sc(n2)c1sc(c2c1OCC(CO2)(CCCCC)CCCCC)c1ccc(s1)C=C(C(=O)O)C#N;491;TiO2;tetrahydrofuran;HYPSOCHROMIC;10.1039/C5RA03530A
cyanoacrylic,carboxylic;573;triphenylamine;CCCCCCSc1ccc(cc1)N(c1ccc(cc1)SCCCCCC)c1ccc(cc1)c1sc(c2c1OCC(CO2)(CCCCC)CCCCC)c1sc2c(n1)sc(n2)c1sc(c2c1OCC(CO2)(CCCCC)CCCCC)c1ccc(s1)C=C(C(=O)O)C#N;487;TiO2;tetrahydrofuran;HYPSOCHROMIC;10.1039/C5RA03530A
cyanoacrylic,carboxylic;636;triphenylamine;CCCCCC1(CCCCC)COc2c(OC1)c(sc2c1sc2c(n1)sc(n2)c1sc(c2c1OCC(CO2)(CCCCC)CCCCC)c1sc(c2c1OCCO2)C=C(C(=O)O)C#N)c1ccc(cc1)N(c1ccccc1)c1ccccc1;498;TiO2;tetrahydrofuran;HYPSOCHROMIC;10.1039/C5RA03530A
cyanoacrylic,carboxylic;596;triphenylamine,phenothiazine;CCCCCC1(CCCCC)COc2c(OC1)c(sc2c1nc2c(s1)nc(s2)c1sc(c2c1OCC(CO2)(CCCCC)CCCCC)c1ccc(s1)C=C(C(=O)O)C#N)c1ccc2c(c1)Sc1c(N2c2ccc(cc2)OC)cccc1;492;TiO2;tetrahydrofuran;HYPSOCHROMIC;10.1039/C5RA03530A
cyanoacrylic,carboxylic;468;misc;CCCCCCCCOc1ccc(cc1)c1n(CCCCCCCC)c2c(c1c1c(c3ccc(cc3)OCCCCCCCC)n(c3c1cc(cc3)c1ccc(o1)C=C(C(=O)O)C#N)CCCCCCCC)ccc(c2)c1ccc(o1)C=C(C(=O)O)C#N;440;TiO2;tetrahydrofuran;HYPSOCHROMIC;10.1039/C4RA12888E
cyanoacrylic,carboxylic;459;misc;CCCCCCCCOc1ccc(cc1)c1n(CCCCCCCC)c2c(c1c1c(c3ccc(cc3)OCCCCCCCC)n(c3c1cc(cc3)c1ccc(s1)C=C(C(=O)O)C#N)CCCCCCCC)ccc(c2)c1ccc(s1)C=C(C(=O)O)C#N;430;TiO2;tetrahydrofuran;HYPSOCHROMIC;10.1039/C4RA12888E
cyanoacrylic,carboxylic;484;misc;CCCCCCCCOc1ccc(cc1)c1n(CCCCCCCC)c2c(c1c1c(c3ccc(cc3)OCCCCCCCC)n(c3c1cc(cc3)c1ccc(s1)c1ccc(s1)C=C(C(=O)O)C#N)CCCCCCCC)ccc(c2)c1ccc(s1)c1ccc(s1)C=C(C(=O)O)C#N;465;TiO2;tetrahydrofuran;HYPSOCHROMIC;10.1039/C4RA12888E
cyanoacrylic,carboxylic;510;misc;N#CC(=Cc1ccc(s1)c1ccc(s1)C1=NN(C(C1)c1ccc(cc1)N(C)C)c1ccc(cc1)c1sc2c(n1)ccc(c2)C)C(=O)O;465;TiO2;tetrahydrofuran;HYPSOCHROMIC;10.1039/C6RA00738D
cyanoacrylic,carboxylic;505;misc;CCCCCCOc1ccc(cc1)C1CC(=NN1c1ccc(cc1)c1sc2c(n1)ccc(c2)C)c1ccc(s1)c1ccc(s1)C=C(C(=O)O)C#N;465;TiO2;tetrahydrofuran;HYPSOCHROMIC;10.1039/C6RA00738D
benzoic,cyanoacrylic,carboxylic;496;misc;CCOC(=O)c1ccc(cc1)C1CC(=NN1c1ccc(cc1)c1sc2c(n1)ccc(c2)C)c1ccc(s1)c1ccc(s1)C=C(C(=O)O)C#N;456;TiO2;tetrahydrofuran;HYPSOCHROMIC;10.1039/C6RA00738D
cyanoacrylic,carboxylic;502;misc;N#CC(=Cc1ccc(s1)c1ccc(s1)C1=NN(C(C1)c1ccccc1)c1ccc(cc1)c1sc2c(n1)ccc(c2)C)C(=O)O;458;TiO2;tetrahydrofuran;HYPSOCHROMIC;10.1039/C6RA00738D
carboxylic;385;misc;CN(c1ccc(cc1)C1=CC=C(CC1)C(=O)O)C;350;TiO2;tetrahydrofuran;HYPSOCHROMIC;10.1002/chem.201001294
carboxylic;384;triphenylamine;OC(=O)C1=CC=C(CC1)c1ccc(cc1)N(c1ccccc1)c1ccccc1;350;TiO2;tetrahydrofuran;HYPSOCHROMIC;10.1002/chem.201001294
carboxylic;395;indoline;OC(=O)C1=CC=C(CC1)c1ccc2c(c1)CCN2c1ccccc1;370;TiO2;tetrahydrofuran;HYPSOCHROMIC;10.1002/chem.201001294
benzoic,carboxylic;488;misc;CN(C#Cc1ccc(cc1)c1n(Cc2ccccc2)c(=O)c2c1c(=O)n(c2c1ccc(cc1)C(=O)O)Cc1ccccc1)C;495;TiO2;tetrahydrofuran;UNCHANGED;10.1002/cplu.201200059
benzoic,carboxylic;602;misc;CCCCC(Cn1c(c2ccc(s2)C#Cc2ccc(cc2)C(=O)O)c2c(c1=O)c(n(c2=O)CC(CCCC)CC)c1ccc(s1)C#CCN(C)C)CC;570;TiO2;tetrahydrofuran;HYPSOCHROMIC;10.1002/cplu.201200059
cyanoacrylic,carboxylic;557;triphenylamine;CCCCCCc1cc(sc1/C=C/c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(c2c1nsn2)c1cc(c(s1)/C=C(/C(=O)O)\C#N)CCCCCC;587;TiO2;tetrahydrofuran;BATHOCHROMIC;10.1002/asia.201000158
cyanoacrylic,carboxylic;574;triphenylamine;CCCCCCc1cc(sc1/C=C/c1ccc(cc1)N(c1ccc(cc1)OC)c1ccc(cc1)OC)c1ccc(c2c1nsn2)c1cc(c(s1)/C=C(/C(=O)O)\C#N)CCCCCC;608;TiO2;tetrahydrofuran;BATHOCHROMIC;10.1002/asia.201000158
cyanoacrylic,carboxylic;448;triphenylamine;N#C/C(=C/c1ccc(n1c1ccc(cc1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C=C/c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O;449;TiO2;tetrahydrofuran;UNCHANGED;10.1002/chem.200901150
cyanoacrylic,carboxylic;415;triphenylamine,carbazole;CCCCCCn1c2ccccc2c2c1ccc(c2)c1ccc(cc1)n1c(/C=C/c2ccc(cc2)N(c2ccccc2)c2ccccc2)ccc1/C=C(\C(=O)O)/C#N;431;TiO2;tetrahydrofuran;BATHOCHROMIC;10.1002/chem.200901150
cyanoacrylic,carboxylic;543;carbazole;CCCCCc1c(sc2c1sc1c2c2nccnc2c2c1sc1c2sc(c1CCCCC)/C=C(/C(=O)O)\C#N)c1ccc2c(c1)c1ccccc1n2CC(CCCC)CC;616;TiO2;tetrahydrofuran;BATHOCHROMIC;10.1016/j.dyepig.2018.06.010
cyanoacrylic,carboxylic;603;carbazole;CCCCCc1c(sc2c1sc1c2c2nccnc2c2c1sc1c2sc(c1CCCCC)/C=C(/C(=O)O)\C#N)c1ccc(c2c1nsn2)c1ccc2c(c1)c1ccccc1n2CC(CCCC)CC;666;TiO2;tetrahydrofuran;BATHOCHROMIC;10.1016/j.dyepig.2018.06.010
cyanoacrylic,carboxylic;545;carbazole;CCCCCc1c(sc2c1sc1c2c2nc3ccccc3nc2c2c1sc1c2sc(c1CCCCC)/C=C(/C(=O)O)\C#N)c1ccc2c(c1)c1ccccc1n2CC(CCCC)CC;629;TiO2;tetrahydrofuran;BATHOCHROMIC;10.1016/j.dyepig.2018.06.010
cyanoacrylic,carboxylic;589;carbazole;CCCCCc1c(sc2c1sc1c2c2nc3ccccc3nc2c2c1sc1c2sc(c1CCCCC)/C=C(/C(=O)O)\C#N)c1ccc(c2c1nsn2)c1ccc2c(c1)c1ccccc1n2CC(CCCC)CC;662;TiO2;tetrahydrofuran;BATHOCHROMIC;10.1016/j.dyepig.2018.06.010
cyanoacrylic,carboxylic;586;carbazole;CCCCC(Cn1c2ccccc2c2c1ccc(c2)c1sc2c(c1C(CCCC)CC)sc1c2c2nccnc2c2c1sc1c2sc(c1C(CCCC)CC)/C=C(/C(=O)O)\C#N)CC;636;TiO2;tetrahydrofuran;BATHOCHROMIC;10.1016/j.dyepig.2018.06.010
cyanoacrylic,carboxylic;470;misc;N#CC(=Cc1ccc(s1)c1ccc(cc1)N(CCO[Si](C(C)(C)C)(C)C)C)C(=O)O;448;TiO2;tetrahydrofuran;HYPSOCHROMIC;10.1016/j.dyepig.2017.07.063
cyanoacrylic,carboxylic;491;misc;CN(c1ccc(cc1)/C=C/c1ccc(s1)C=C(C(=O)O)C#N)CCO[Si](C(C)(C)C)(C)C;463;TiO2;tetrahydrofuran;HYPSOCHROMIC;10.1016/j.dyepig.2017.07.063
cyanoacrylic,carboxylic;524;misc;N#CC(=Cc1ccc(c2c1nsn2)c1ccc(cc1)N(CCO[Si](C(C)(C)C)(C)C)C)C(=O)O;489;TiO2;tetrahydrofuran;HYPSOCHROMIC;10.1016/j.dyepig.2017.07.063
cyanoacrylic,carboxylic;471;misc;N#CC(=Cc1ccc(cc1)c1ccc(c2c1nsn2)c1ccc(cc1)N(CCO[Si](C(C)(C)C)(C)C)C)C(=O)O;331;TiO2;tetrahydrofuran;HYPSOCHROMIC;10.1016/j.dyepig.2017.07.063
benzoic,carboxylic;466;triphenylamine,phenothiazine;CC(CCOc1ccc(cc1)N1c2ccc(cc2Sc2c1cccc2)/C=C/c1nc2cc(ccc2nc1/C=C/c1ccc2c(c1)Sc1c(N2c2ccc(cc2)OCCC(C)C)cccc1)C(=O)O)C;460;TiO2;tetrahydrofuran;UNCHANGED;10.1016/j.tetlet.2018.07.049
cyanoacrylic,carboxylic;622;anthracene;N#CC(=Cc1ccc(cc1)c1c2cc3ccccc3cc2c(c2c1cc1ccccc1c2)C#C[Si](C(C)C)(C(C)C)C(C)C)C(=O)O;640;TiO2;tetrahydrofuran;BATHOCHROMIC;10.1039/C8NR01502C
cyanoacrylic,carboxylic;665;anthracene;N#CC(=Cc1ccc(cc1)C#Cc1c2cc3ccccc3cc2c(c2c1cc1ccccc1c2)C#C[Si](C(C)C)(C(C)C)C(C)C)C(=O)O;695;TiO2;tetrahydrofuran;BATHOCHROMIC;10.1039/C8NR01502C
cyanoacrylic,carboxylic;625;anthracene;N#CC(=Cc1ccc(s1)c1c2cc3ccccc3cc2c(c2c1cc1ccccc1c2)C#C[Si](C(C)C)(C(C)C)C(C)C)C(=O)O;645;TiO2;tetrahydrofuran;BATHOCHROMIC;10.1039/C8NR01502C
cyanoacrylic,carboxylic;677;anthracene;N#CC(=Cc1ccc(s1)C#Cc1c2cc3ccccc3cc2c(c2c1cc1ccccc1c2)C#C[Si](C(C)C)(C(C)C)C(C)C)C(=O)O;715;TiO2;tetrahydrofuran;BATHOCHROMIC;10.1039/C8NR01502C
cyanoacrylic,carboxylic;471;triphenylamine;CCCCC(Cn1c2c3ccc(cc3sc2c2c1c1ccc(cc1s2)c1ccc(s1)/C=C(/C(=O)O)\C#N)c1ccc(cc1)N(c1ccccc1)c1ccccc1)CC;440;TiO2;tetrahydrofuran;HYPSOCHROMIC;10.1016/j.dyepig.2018.10.004
cyanoacrylic,carboxylic;466;fluorene;CCCCC(Cn1c2c3ccc(cc3sc2c2c1c1ccc(cc1s2)c1ccc(s1)/C=C(/C(=O)O)\C#N)c1ccc2c(c1)C(C)(C)c1c2cccc1)CC;440;TiO2;tetrahydrofuran;HYPSOCHROMIC;10.1016/j.dyepig.2018.10.004
cyanoacrylic,carboxylic;473;carbazole;CCCCC(Cn1c2c3ccc(cc3sc2c2c1c1ccc(cc1s2)c1ccc2c(c1)n(CC)c1c2cccc1)c1ccc(s1)/C=C(/C(=O)O)\C#N)CC;440;TiO2;tetrahydrofuran;HYPSOCHROMIC;10.1016/j.dyepig.2018.10.004
cyanoacrylic,carboxylic;457;misc;CCCCCCCCC(Cn1c2c(c3c1c1ccc(cc1s3)c1ccc(s1)/C=C(/C(=O)O)\C#N)sc1c2cccc1)CCCCCC;418;TiO2;tetrahydrofuran;HYPSOCHROMIC;10.1016/j.dyepig.2019.02.003
cyanoacrylic,carboxylic;495;misc;CCCCCCCCC(Cn1c2c3ccc(cc3sc2c2c1c1ccccc1s2)c1sc(cc1CCCCCC)/C=C(/C(=O)O)\C#N)CCCCCC;468;TiO2;tetrahydrofuran;HYPSOCHROMIC;10.1016/j.dyepig.2019.02.003
cyanoacrylic,carboxylic;426;misc;CCCCCCCCC(Cn1c2c(c3c1c1ccc(cc1s3)c1ccc(s1)/C=C(/C(=O)O)\C#N)sc1c2ccc(c1)c1ccc(s1)/C=C(/C(=O)O)\C#N)CCCCCC;418;TiO2;tetrahydrofuran;UNCHANGED;10.1016/j.dyepig.2019.02.003
cyanoacrylic,carboxylic;450;misc;CCCCCCCCC(Cn1c2c(c3c1c1ccc(cc1s3)c1sc(cc1CCCCCC)/C=C(/C(=O)O)\C#N)sc1c2ccc(c1)c1sc(cc1CCCCCC)/C=C(/C(=O)O)\C#N)CCCCCC;447;TiO2;tetrahydrofuran;UNCHANGED;10.1016/j.dyepig.2019.02.003
cyanoacrylic,carboxylic;444;triphenylamine;N#C/C(=C/c1ccc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O;521;TiO2;tetrahydrofuran;BATHOCHROMIC;10.1016/j.dyepig.2019.02.002
cyanoacrylic,carboxylic;466;triphenylamine;N#C/C(=C\c1ccc(s1)c1ccc2c(c1)C(C)(C)c1c(N2c2ccccc2)cccc1)/C(=O)O;535;TiO2;tetrahydrofuran;BATHOCHROMIC;10.1016/j.dyepig.2019.02.002
cyanoacrylic,carboxylic;452;triphenylamine;N#CC(=Cc1ccc(s1)c1ccc2c(c1)C(c1ccccc1)(c1ccccc1)c1c(N2c2ccccc2)cccc1)C(=O)O;511;TiO2;tetrahydrofuran;BATHOCHROMIC;10.1016/j.dyepig.2019.02.002
cyanoacrylic,carboxylic;486;triphenylamine;N#CC(=Cc1ccc(s1)c1ccc(s1)c1ccc2c(c1)C(C)(C)c1c(N2c2ccccc2)cccc1)C(=O)O;581;TiO2;tetrahydrofuran;BATHOCHROMIC;10.1016/j.dyepig.2019.02.002
cyanoacrylic,carboxylic;489;triphenylamine;N#C/C(=C\c1ccc(s1)c1ccc(s1)c1ccc2c(c1)C(C)(C)c1c(N2c2ccc(cc2)C(C)(C)C)ccc(c1)C(C)(C)C)/C(=O)O;574;TiO2;tetrahydrofuran;BATHOCHROMIC;10.1016/j.dyepig.2019.02.002
cyanoacrylic,carboxylic;441;phenothiazine;CCCCCCCCN1c2ccc(cc2Sc2c1ccc(c2)c1ccccc1)c1ccc(s1)/C=C(/C(=O)O)\C#N;432;TiO2;tetrahydrofuran;UNCHANGED;10.1039/C9TA00472F
cyanoacrylic,carboxylic;439;phenothiazine;CCCCCCCCN1c2ccc(cc2Sc2c1ccc(c2)c1ccc(cc1)OC)c1ccc(s1)/C=C(/C(=O)O)\C#N;441;TiO2;tetrahydrofuran;UNCHANGED;10.1039/C9TA00472F
cyanoacrylic,carboxylic;459;phenothiazine;CCCCCCN1c2ccc(cc2Sc2c1ccc(c2)c1ccccc1OC)c1ccc(s1)/C=C(/C(=O)O)\C#N;444;TiO2;tetrahydrofuran;HYPSOCHROMIC;10.1039/C9TA00472F
cyanoacrylic,carboxylic;442;phenothiazine;CCCCCCN1c2ccc(cc2Sc2c1ccc(c2)c1ccc(cc1)SC)c1ccc(s1)/C=C(/C(=O)O)\C#N;443;TiO2;tetrahydrofuran;UNCHANGED;10.1039/C9TA00472F
cyanoacrylic,carboxylic;457;phenothiazine;CCCCCCN1c2ccc(cc2Sc2c1ccc(c2)c1ccc(cc1OC)OC)c1ccc(s1)/C=C(/C(=O)O)\C#N;444;TiO2;tetrahydrofuran;HYPSOCHROMIC;10.1039/C9TA00472F
cyanoacrylic,carboxylic;443;phenothiazine;CCCCCCN1c2ccc(cc2Sc2c1ccc(c2)c1cccc(c1OC)OC)c1ccc(s1)/C=C(/C(=O)O)\C#N;431;TiO2;tetrahydrofuran;HYPSOCHROMIC;10.1039/C9TA00472F
cyanoacrylic,carboxylic;455;phenothiazine;CCCCCCN1c2ccc(cc2Sc2c1ccc(c2)c1ccc2c(c1)cccc2)c1ccc(s1)/C=C(/C(=O)O)\C#N;445;TiO2;tetrahydrofuran;UNCHANGED;10.1039/C9TA00472F
cyanoacrylic,carboxylic;450;phenothiazine;CCCCCCN1c2ccc(cc2Sc2c1ccc(c2)c1ccc(s1)/C=C(/C(=O)O)\C#N)c1ccc2c(c1)ccc(c2)OC;440;TiO2;tetrahydrofuran;UNCHANGED;10.1039/C9TA00472F
cyanoacrylic,carboxylic;437;phenothiazine;CCCCCCN1c2ccc(cc2Sc2c1ccc(c2)c1ccc(s1)/C=C(/C(=O)O)\C#N)c1ccc2c(c1)ccc(c2)OCCOCCOCCOC;430;TiO2;tetrahydrofuran;UNCHANGED;10.1039/C9TA00472F
cyanoacrylic,carboxylic;441;phenothiazine;CCCCCCN1c2ccc(cc2Sc2c1ccc(c2)c1ccc2c3c1ccc1c3c(cc2)ccc1)c1ccc(s1)/C=C(/C(=O)O)\C#N;441;TiO2;tetrahydrofuran;UNCHANGED;10.1039/C9TA00472F
cyanoacrylic,carboxylic;429;misc;CCCCCCCCSC1=C(SCCCCCCCC)SC(=Cc2ccc(cc2)c2ccc(s2)c2ccc(cc2)/C=C(/C(=O)O)\C#N)S1;460;TiO2;tetrahydrofuran;BATHOCHROMIC;10.1039/C8TC06109B
cyanoacrylic,carboxylic;431;phenoxazine;CCCCN1c2ccc(cc2Oc2c1ccc(c2)c1ccc(cc1)/C=C(/C(=O)O)\C#N)c1ccc(cc1)C=C1SC(=C(S1)SCCCCCCCC)SCCCCCCCC;475;TiO2;tetrahydrofuran;BATHOCHROMIC;10.1039/C8TC06109B
carboxylic;413;triphenylamine,phenothiazine;CC(CCOc1ccc(cc1)N1c2ccc(cc2Sc2c1cccc2)/C=C/c1cc2nc(C(=O)O)c(nc2cc1/C=C/c1ccc2c(c1)Sc1c(N2c2ccc(cc2)OCCC(C)C)cccc1)C(=O)O)C;450;TiO2;tetrahydrofuran;BATHOCHROMIC;10.1016/j.electacta.2018.12.133
carboxylic;481;triphenylamine,phenothiazine;CC(CCOc1ccc(cc1)N1c2ccc(cc2Sc2c1cccc2)/C=C/c1ccc(c2c1nc(C(=O)O)c(n2)C(=O)O)/C=C/c1ccc2c(c1)Sc1c(N2c2ccc(cc2)OCCC(C)C)cccc1)C;520;TiO2;tetrahydrofuran;BATHOCHROMIC;10.1016/j.electacta.2018.12.133
carboxylic,rhodanine;419;anthracene;OC(=O)CN1C(=S)S/C(=C/c2ccc(o2)c2ccc(c3c2nsn3)c2ccc3c(c2)cc2c(c3B(O)O)cccc2)/C1=O;521;TiO2;tetrahydrofuran;BATHOCHROMIC;10.1016/j.jphotochem.2018.12.004
carboxylic,rhodanine;444;misc;OC(=O)CN1C(=S)S/C(=C/c2ccc(o2)c2ccc(c3c2nsn3)c2ccc(s2)c2ccc(s2)c2ccc(s2)B(O)O)/C1=O;530;TiO2;tetrahydrofuran;BATHOCHROMIC;10.1016/j.jphotochem.2018.12.004
carboxylic,rhodanine;394;misc;OC(=O)CN1C(=S)S/C(=C/c2ccc(o2)c2ccc(c3c2nsn3)c2cc3ccc(c4c3c3c2cccc3cc4)B(O)O)/C1=O;489;TiO2;tetrahydrofuran;BATHOCHROMIC;10.1016/j.jphotochem.2018.12.004
cyanoacrylic,carboxylic;498;indoline;CCCCCCCCOc1ccc(cc1)c1nc2c(ccc(c2nc1c1ccc(cc1)OCCCCCCCC)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C)c1cc2c(s1)c1sc(cc1c1c2nc(CCCCCCCC)c(n1)CCCCCCCC)c1ccc(s1)/C=C(/C(=O)O)\C#N;480;TiO2;tetrahydrofuran;HYPSOCHROMIC;10.1007/s10854-018-0333-1
cyanoacrylic,carboxylic;504;indoline;CCCCCCCCc1nc2c3cc(sc3c3c(c2nc1CCCCCCCC)cc(s3)c1ccc(s1)/C=C(/C(=O)O)\C#N)c1ccc(c2c1nc(c1ccccc1)c(n2)c1ccccc1)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C;490;TiO2;tetrahydrofuran;HYPSOCHROMIC;10.1007/s10854-018-0333-1
cyanoacrylic,carboxylic;467;indoline;CCCCCCCCc1nc2c3cc(sc3c3c(c2nc1CCCCCCCC)cc(s3)c1ccc(s1)/C=C(/C(=O)O)\C#N)c1ccc(c2c1nc1c3ccccc3c3c(c1n2)cccc3)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C;490;TiO2;tetrahydrofuran;BATHOCHROMIC;10.1007/s10854-018-0333-1
cyanoacrylic,carboxylic;406;phenothiazine;CCCCCCN1c2ccc(cc2Sc2c1ccc(c2)c1ccc(cc1)OC)c1ccc(cc1)/C=C(/C(=O)O)\C#N;409;TiO2;tetrahydrofuran;UNCHANGED;10.1016/j.dyepig.2019.05.007
cyanoacrylic,carboxylic;442;phenothiazine;CCCCCCN1c2ccc(cc2Sc2c1ccc(c2)c1ccc(cc1)OC)c1ccc(s1)/C=C(/C(=O)O)\C#N;442;TiO2;tetrahydrofuran;UNCHANGED;10.1016/j.dyepig.2019.05.007
cyanoacrylic,carboxylic;435;phenothiazine;CCCCCCN1c2ccc(cc2Sc2c1cccc2)c1ccc(s1)/C=C(/C(=O)O)\C#N;430;TiO2;tetrahydrofuran;UNCHANGED;10.1016/j.dyepig.2019.05.007
cyanoacrylic,carboxylic;396;phenothiazine;CCCCCCN1c2ccc(cc2Sc2c1cccc2)c1ccc(cc1)/C=C(/C(=O)O)\C#N;394;TiO2;tetrahydrofuran;UNCHANGED;10.1016/j.dyepig.2019.05.007
cyanoacrylic,carboxylic;449;phenothiazine;CCCCCCN1c2ccc(cc2Sc2c1cc(cc2)c1ccc(cc1)OC)c1ccc(s1)/C=C(/C(=O)O)\C#N;437;TiO2;tetrahydrofuran;HYPSOCHROMIC;10.1016/j.dyepig.2019.05.007
cyanoacrylic,carboxylic;428;triphenylamine,imidazole;CCCCn1c(nc2c1c(ccc2c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(s1)c1ccc(s1)/C=C(\C(=O)O)/C#N;480;TiO2;tetrahydrofuran;BATHOCHROMIC;10.1021/acs.joc.5b02590
cyanoacrylic,carboxylic;469;triphenylamine,imidazole;CCCCn1c(nc2c1c(ccc2c1ccc(s1)c1ccc(s1)/C=C(/C(=O)O)\C#N)c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(cc1)N(c1ccccc1)c1ccccc1;470;TiO2;tetrahydrofuran;UNCHANGED;10.1021/acs.joc.5b02590
cyanoacrylic,carboxylic;418;triphenylamine,imidazole;CCCCn1c(nc2c1c(ccc2c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(s1)c1ccc(s1)C=C(C(=O)O)C#N)c1ccc(cc1)N(c1ccccc1)c1ccccc1;440;TiO2;tetrahydrofuran;BATHOCHROMIC;10.1021/acs.joc.5b02590
